x0,x1,x2,x3,y,x4,x5
A3,28.0,A9,A3,0.46,0.83,0.0
A0,25.0,A11,A1,0.11,0.01,0.05
A18,23.0,A6,A64,0.04,0.01,0.0
A0,25.0,A7,A21,0.69,0.38,0.02
A11,36.0,A0,A4,0.01,0.0,0.0
A11,36.0,A0,A8,0.0,0.0,0.03
A0,29.0,A1,A21,0.21,0.0,0.01
A18,22.0,A6,A104,0.08,0.02,0.0
A1,27.0,A3,A21,0.45,0.64,0.0
A7,26.0,A2,A155,0.59,0.46,0.01
A3,28.0,A4,A203,0.04,0.0,0.0
A17,31.0,A0,A85,0.0,0.04,0.06
A2,32.0,A0,A29,0.0,0.0,0.03
A16,34.0,A2,A14,0.11,0.11,0.0
A3,30.0,A3,A12,0.11,0.0,0.0
A4,24.0,A11,A36,0.0,0.01,0.0
A1,31.0,A0,A41,1.08,0.66,0.0
A9,35.0,A6,A14,4.52,2.09,0.01
A15,25.0,A2,A57,0.22,0.08,0.0
A8,18.0,A6,A9,0.36,0.25,0.0
A16,28.0,A6,A41,0.11,0.04,0.0
A3,28.0,A7,A49,0.02,0.0,0.0
A7,24.0,A4,A17,0.13,0.1,0.0
A13,31.0,A1,A10,0.19,0.11,0.25
A1,26.0,A8,A8,0.12,0.0,0.06
A8,17.0,A1,A21,1.13,0.05,0.0
A7,26.0,A4,A25,0.09,0.07,0.15
A3,27.0,A0,A12,0.03,0.01,0.0
A16,35.0,A1,A33,0.0,0.04,0.0
A16,,A4,A47,0.0,0.0,0.05
A3,27.0,A4,A17,0.54,0.06,0.21
A7,21.0,A2,A182,0.09,0.07,0.0
A7,24.0,A4,A17,0.12,0.09,0.0
A17,34.0,A0,A8,0.0,0.0,0.01
A1,29.0,A7,A49,0.04,0.0,0.0
A3,26.0,A6,A51,0.06,0.0,0.0
A16,34.0,A6,A44,0.14,0.25,0.02
A19,20.0,A4,A39,0.0,0.0,0.2
A12,19.0,A0,A53,0.02,0.01,0.0
A5,23.0,A6,A36,0.08,0.02,0.0
A8,21.0,A0,A68,0.1,0.07,0.0
A13,35.0,A4,A8,0.0,0.0,0.17
A7,27.0,A4,A17,0.0,0.0,0.11
A14,16.0,A11,A25,0.0,0.0,0.17
A3,31.0,A0,A14,0.34,0.09,0.0
A20,20.0,A11,A15,0.0,0.0,0.2
A9,34.0,A8,A69,0.15,0.03,0.0
A17,35.0,A1,A8,0.0,0.0,0.14
A22,16.0,A8,A208,0.0,0.0,0.02
A5,23.0,A5,A27,0.53,0.14,0.0
A17,31.0,A3,A85,0.5,0.07,0.0
A17,33.0,A0,A1,0.04,0.07,0.03
A16,35.0,A0,A8,0.0,0.01,0.0
,29.0,A0,A8,0.0,0.0,0.01
A8,16.0,A8,A59,0.52,0.36,0.0
A15,,A2,A1,2.15,0.18,0.0
A3,27.0,A3,A12,0.51,0.4,0.0
A18,22.0,A10,A69,0.07,0.02,0.0
A16,33.0,A0,A12,1.33,1.71,0.13
A16,31.0,A6,A44,0.47,0.59,0.06
A14,16.0,A4,A34,0.0,0.0,0.24
A11,36.0,A0,A40,0.0,0.01,0.01
A5,23.0,A8,A11,0.17,0.04,0.0
A8,18.0,A11,A318,0.0,0.0,0.13
A17,36.0,A0,A135,0.0,0.0,1.27
A4,36.0,A7,A8,0.0,0.01,0.0
A18,22.0,A4,A12,2.09,0.63,0.03
A3,27.0,A3,A239,0.0,0.0,0.09
A18,25.0,A7,A36,0.09,0.03,0.0
A1,29.0,A4,A17,0.13,0.06,0.05
A3,28.0,A5,A3,0.15,0.02,0.0
A15,22.0,A9,A12,0.1,0.04,0.0
A19,19.0,A3,A39,0.0,0.0,0.52
A3,27.0,A5,A8,0.0,0.0,0.08
A4,35.0,A0,A17,0.03,0.11,0.0
A7,24.0,A2,A51,0.17,0.13,0.0
A2,28.0,A1,A26,0.15,0.01,0.0
A3,31.0,A3,A319,0.0,0.01,0.0
A13,33.0,A1,A39,0.0,0.1,0.0
A3,28.0,A8,A21,0.06,0.0,0.0
A2,34.0,A0,A14,0.09,0.07,0.0
A11,35.0,A10,A320,0.0,0.02,0.0
A8,17.0,A6,A3,0.04,0.03,0.0
A7,24.0,A8,A10,0.26,0.2,0.0
A3,29.0,A0,A14,0.15,0.03,0.0
A14,13.0,A8,A321,0.0,0.0,0.05
A3,31.0,A8,A8,0.0,0.0,0.13
A7,27.0,A0,A10,2.32,0.04,0.04
A21,33.0,A9,A12,0.04,0.04,0.0
A8,19.0,A2,A1,0.29,0.2,0.0
A3,29.0,A3,A12,0.19,0.0,0.0
A14,13.0,A9,A4,0.57,0.08,0.5
A11,35.0,A4,A4,0.0,0.0,0.08
A7,24.0,A8,A1,0.11,0.09,0.0
A2,29.0,A5,A3,0.56,0.38,0.01
A4,28.0,A11,A98,0.01,0.0,0.0
A2,30.0,A0,A8,0.14,0.03,0.0
A1,31.0,A1,A43,0.0,0.01,0.0
A13,35.0,A4,A40,0.01,0.02,0.04
A2,27.0,A10,A72,0.04,0.0,0.0
A18,26.0,A0,A36,0.37,0.11,0.0
A5,27.0,A1,A12,0.01,0.0,0.0
A7,26.0,A0,A4,0.11,0.03,0.15
A3,29.0,,A21,0.0,0.01,0.0
A6,4.0,A6,A8,0.18,0.06,1.27
A7,27.0,A8,A30,0.0,0.0,0.09
A13,36.0,A2,A58,0.0,0.0,0.02
A0,31.0,A0,A1,0.0,0.0,0.11
A7,23.0,A6,A8,0.3,0.23,0.0
A16,30.0,A7,A106,0.08,0.02,0.0
A8,15.0,A6,A10,0.02,0.01,0.1
A12,20.0,A11,A15,1.02,0.36,1.13
A7,26.0,A2,A282,0.0,0.0,0.01
A13,33.0,A0,A8,0.0,0.0,0.09
A11,35.0,A0,A106,0.0,0.04,0.0
A16,33.0,A9,A8,0.03,0.04,0.0
A2,29.0,A0,A14,0.12,0.03,0.0
A3,28.0,A10,A322,0.03,0.0,0.0
A20,19.0,A4,A15,9.0,6.18,7.2
A8,18.0,A1,A1,0.0,0.0,0.25
A8,20.0,A6,A76,0.14,0.1,0.0
A2,32.0,A5,A25,0.03,0.01,0.02
A2,27.0,A7,A69,0.48,1.29,0.02
A2,27.0,A6,A69,7.97,2.83,0.13
A18,24.0,A7,A54,0.09,0.03,0.0
A0,26.0,A1,A14,0.04,0.0,0.0
A15,27.0,A2,A14,0.16,0.06,0.0
A7,27.0,A4,A125,0.0,0.0,0.05
A8,17.0,A3,A323,0.05,0.03,0.0
A0,29.0,A0,A3,0.39,0.0,0.0
A7,26.0,A0,A12,0.13,0.1,0.0
A15,21.0,A7,A3,0.24,0.09,0.0
A26,14.0,A9,A39,1.02,0.47,0.2
A4,29.0,A8,A39,0.0,0.04,0.0
A13,34.0,A1,A324,0.11,0.0,0.0
A18,24.0,A6,A57,0.04,0.01,0.0
A7,26.0,A7,A21,1.22,0.05,0.05
A3,26.0,A9,A35,0.21,0.06,0.0
A18,24.0,A0,A48,0.02,0.01,0.0
A7,26.0,A1,A1,0.0,0.0,0.35
A18,24.0,A4,A325,0.04,0.01,0.0
A16,32.0,A0,A10,0.0,0.0,0.26
A4,33.0,A0,A8,0.0,0.02,0.0
A12,18.0,A7,A3,0.05,0.01,0.0
A8,17.0,A4,A4,0.29,0.19,0.46
A3,27.0,A3,A326,0.1,0.0,0.0
A2,33.0,A0,A26,9.63,5.31,0.06
A16,35.0,A0,A4,0.0,0.0,0.09
A3,30.0,A8,A155,0.0,0.0,0.06
A13,34.0,A4,A8,0.0,0.0,0.05
A0,32.0,A0,A29,0.0,0.0,0.02
A15,26.0,A4,A124,0.0,0.0,0.02
,24.0,A8,A54,0.07,0.05,0.0
A0,32.0,A0,A73,0.0,0.0,0.03
A15,24.0,A6,A8,0.01,0.0,0.0
A16,27.0,A7,A21,0.15,0.05,0.0
A2,28.0,A6,A3,0.34,0.15,0.01
A3,27.0,A4,A8,0.19,0.0,0.0
A7,26.0,A0,A4,0.15,0.12,0.34
A2,28.0,A0,A26,0.08,0.03,0.0
A10,2.0,A0,A327,0.23,0.01,0.0
A2,27.0,A8,A14,3.19,0.92,0.01
A15,25.0,A10,A64,0.01,0.0,0.0
A18,23.0,A5,A4,0.08,0.02,0.0
A3,31.0,A2,A107,0.0,0.0,0.05
,24.0,A8,A1,0.06,0.02,0.0
A18,26.0,A1,A21,0.13,0.05,0.0
A7,22.0,A9,A3,0.4,0.31,0.0
A7,28.0,A2,A238,0.0,0.0,0.04
A3,26.0,A6,A15,0.39,0.01,0.1
A4,29.0,A7,A21,0.0,0.08,0.0
A16,30.0,A5,A21,0.16,0.15,0.01
A3,28.0,A0,A4,0.22,0.0,0.22
A2,32.0,A0,A12,0.02,0.0,0.0
A2,26.0,A6,A12,0.0,0.0,0.01
A3,28.0,A1,A12,0.3,0.54,0.0
A0,28.0,A8,A299,0.09,0.01,0.0
A8,16.0,A2,A21,0.03,0.02,0.0
A2,27.0,A11,A21,0.35,0.05,0.0
A16,28.0,A5,A12,0.72,0.41,0.14
A15,23.0,A7,A134,0.02,0.01,0.0
A15,21.0,A1,A105,0.12,0.05,0.0
A3,30.0,A8,A51,0.14,0.02,0.0
A13,35.0,A11,A26,0.0,0.0,0.02
A10,1.0,A1,A9,0.24,0.01,0.0
A0,26.0,A4,A1,0.0,0.0,0.02
A4,26.0,A11,A9,0.0,0.02,0.0
,35.0,A2,A8,0.0,0.0,0.08
A3,29.0,A3,A85,0.02,0.0,0.0
A8,16.0,A3,A89,0.07,0.05,0.0
A7,30.0,A2,A307,0.0,0.0,0.01
A3,29.0,A2,A51,0.57,0.35,0.02
A17,32.0,A0,A14,0.12,0.01,0.0
A7,23.0,A9,A4,0.1,0.08,0.0
A9,33.0,A1,A21,0.16,0.02,0.0
A0,31.0,A4,A328,0.0,0.0,0.02
A11,33.0,A5,A35,0.46,0.29,0.0
,33.0,A0,A154,0.0,0.0,0.15
A15,25.0,A0,A3,0.11,0.04,0.0
A1,28.0,A5,A4,0.0,0.0,0.1
A4,35.0,A3,A21,0.0,0.04,0.0
,29.0,A2,A17,0.0,0.0,0.01
A0,30.0,A9,A29,0.05,0.08,0.0
A13,33.0,A2,A17,0.14,0.0,0.01
A7,26.0,A3,A1,0.0,0.0,0.02
A4,31.0,A8,A3,0.03,0.0,0.0
A21,35.0,A0,A51,0.2,0.21,0.0
A7,27.0,A8,A10,0.32,0.06,0.0
A7,22.0,A6,A89,0.05,0.04,0.0
A18,26.0,A1,A21,0.09,0.03,0.0
A3,27.0,A2,A20,0.0,0.0,0.19
A3,27.0,A8,A119,0.0,0.0,0.1
A2,30.0,A1,A14,0.1,0.0,0.0
A17,,A0,A20,0.0,0.01,0.0
A1,28.0,A1,A9,0.04,0.0,0.0
A4,29.0,A11,A72,0.0,0.04,0.0
A5,24.0,A1,A21,0.2,0.05,0.0
A1,28.0,A8,A51,0.68,0.49,0.0
A15,25.0,A0,A64,0.08,0.03,0.0
A18,25.0,A0,A3,0.06,0.02,0.0
A7,22.0,A0,A39,0.19,0.15,0.0
A0,26.0,A0,A41,0.58,0.51,0.0
A0,29.0,A0,A21,0.18,0.21,0.0
A5,23.0,A5,A3,0.26,0.07,0.0
A18,23.0,A0,A9,0.72,0.43,0.01
A9,35.0,A2,A85,0.03,0.01,0.0
,30.0,A0,A14,0.24,0.15,0.0
A1,28.0,A1,A1,0.0,0.0,0.08
A7,25.0,A7,A26,0.14,0.11,0.0
A18,24.0,A4,A14,0.62,0.24,0.0
A7,20.0,A0,A3,0.24,0.19,0.34
A7,25.0,A5,A8,0.13,0.1,0.0
A7,26.0,,A1,0.0,0.0,0.21
A8,18.0,A6,A8,0.02,0.02,0.0
A4,34.0,A2,A87,0.0,0.05,0.0
A16,34.0,A6,A14,1.54,1.94,0.19
A17,32.0,A0,A147,0.0,0.0,0.1
,30.0,A5,A184,0.03,0.0,0.05
A12,20.0,A7,A329,0.05,0.01,0.0
A3,29.0,A3,A3,0.35,0.0,0.0
A8,16.0,A1,A89,0.06,0.04,0.0
A3,30.0,A8,A1,0.0,0.0,0.09
A7,26.0,A4,A8,0.09,0.07,0.18
A1,26.0,A0,A6,0.12,0.0,0.0
A22,17.0,A4,A330,0.0,0.0,0.42
A7,28.0,A8,A51,0.09,0.02,0.0
A4,29.0,A11,A3,0.0,0.03,0.0
A7,,A7,A20,0.6,0.46,0.0
A3,27.0,A3,A3,0.6,0.0,0.0
A0,30.0,A1,A21,0.13,0.7,0.01
A5,24.0,A8,A19,0.05,0.01,0.0
A1,28.0,A10,A3,0.11,0.0,0.0
A11,35.0,A0,A12,0.06,0.0,0.0
A2,,A0,A20,0.15,0.0,0.0
A16,29.0,A6,A54,0.07,0.01,0.0
A1,31.0,A1,A74,0.0,0.0,0.07
A4,23.0,A11,A251,0.0,0.03,0.0
A12,18.0,A7,A11,0.31,0.07,0.0
A1,29.0,A2,A14,0.42,0.0,0.0
A7,29.0,A7,A10,0.0,0.15,0.0
A1,30.0,A8,A112,0.08,0.0,0.0
,25.0,A8,A14,0.1,0.04,0.0
A1,27.0,A0,A41,3.66,1.63,0.0
A8,19.0,A3,A1,0.0,0.0,0.36
A13,33.0,A2,A10,0.01,0.04,0.0
A18,23.0,A0,A21,0.05,0.02,0.0
A8,19.0,A4,A76,0.08,0.05,0.0
A7,22.0,A4,A12,0.14,0.11,0.0
A7,24.0,A0,A1,0.07,0.05,0.0
A2,32.0,A7,A21,0.62,0.8,0.01
A16,32.0,A0,A21,0.47,0.65,0.06
A12,19.0,A1,A125,0.09,0.02,0.0
A7,23.0,A0,A21,0.22,0.17,0.0
A4,31.0,A3,A47,0.0,0.02,0.0
A15,22.0,A0,A4,0.0,0.0,0.14
A4,27.0,A7,A54,0.0,0.02,0.0
A24,20.0,A11,A8,0.0,0.0,0.17
A0,33.0,A8,A73,0.0,0.0,0.05
A6,6.0,A0,A4,0.71,0.16,0.25
A16,33.0,A0,A8,0.0,0.0,0.19
A4,26.0,A11,A39,0.0,0.03,0.0
A5,21.0,A7,A11,0.36,0.09,0.02
A17,31.0,A4,A15,0.0,0.05,0.48
A4,32.0,A6,A4,0.0,0.04,0.0
A3,26.0,A9,A29,0.09,0.0,0.0
A7,21.0,A8,A331,0.0,0.0,0.14
A1,29.0,A3,A3,0.41,0.16,0.0
A18,21.0,A7,A122,0.15,0.03,0.0
A15,22.0,A1,A9,0.31,0.11,0.0
A18,23.0,A0,A26,1.84,0.56,0.0
A12,18.0,A7,A120,0.46,0.96,0.09
A7,22.0,A0,A332,0.2,0.15,0.06
A5,25.0,A8,A84,0.04,0.01,0.0
A0,26.0,A0,A26,0.18,0.0,0.0
A20,18.0,A1,A1,0.0,0.0,0.07
A0,30.0,A8,A333,0.0,0.0,0.06
A16,36.0,A1,A1,0.0,0.08,0.02
A12,20.0,A0,A15,1.55,0.75,0.16
A7,26.0,A8,A39,0.0,0.0,0.24
A16,27.0,A1,A21,0.35,1.07,0.02
A16,30.0,A0,A8,0.24,0.24,0.01
A16,30.0,A8,A21,0.16,0.18,0.0
A22,15.0,A8,A39,0.0,0.0,0.08
A16,32.0,A0,A85,0.0,0.03,0.0
A3,29.0,A0,A63,0.08,0.0,0.0
A5,22.0,A2,A36,0.15,0.04,0.06
A15,,A0,A51,0.48,0.18,0.0
A2,27.0,A0,A21,0.54,0.4,0.0
A7,21.0,A6,A36,0.29,0.23,0.0
A5,23.0,A0,A6,0.02,0.01,0.0
A5,23.0,A9,A3,0.74,0.19,0.0
A1,30.0,A1,A14,0.19,0.0,0.0
A7,28.0,A0,A4,0.07,0.05,0.0
A3,26.0,A9,A15,11.38,9.23,6.5
,27.0,A4,A21,0.06,0.0,0.0
,31.0,A0,A21,0.09,0.21,0.0
A1,26.0,A5,A9,0.24,0.03,0.0
A18,23.0,A0,A53,0.1,0.03,0.0
A7,29.0,A2,A95,0.0,0.0,0.05
A18,23.0,A4,A231,0.04,0.01,0.0
,25.0,A0,A21,0.12,0.05,0.0
A1,27.0,A6,A15,0.91,0.74,0.07
A1,32.0,A4,A17,0.0,0.0,0.96
A3,30.0,A8,A83,0.04,0.0,0.0
A1,29.0,A8,A14,0.41,0.43,0.0
A22,16.0,A1,A39,0.0,0.0,0.29
A3,28.0,A2,A155,0.0,0.0,0.07
A2,27.0,A7,A3,0.23,0.0,0.0
A10,2.0,A6,A9,0.72,0.05,0.0
A7,27.0,A1,A84,0.1,0.08,0.0
A16,36.0,A0,A8,0.0,0.02,0.0
A1,29.0,A0,A3,0.23,0.28,0.0
A3,28.0,A0,A8,0.0,0.0,0.05
A26,14.0,A4,A334,0.0,0.0,0.14
A12,20.0,A1,A3,0.06,0.01,0.0
A17,32.0,A1,A15,0.0,0.0,0.11
A1,28.0,A5,A21,0.2,0.01,0.0
A3,31.0,A4,A125,0.0,0.0,0.05
A3,26.0,A1,A299,0.03,0.0,0.0
A15,23.0,A4,A15,1.48,0.17,0.47
A0,29.0,A0,A222,0.05,0.03,0.0
A16,31.0,A6,A10,0.66,0.12,0.04
A18,21.0,A0,A1,0.21,0.06,0.0
A18,24.0,A5,A4,0.11,0.03,0.0
A8,18.0,A0,A4,0.0,0.0,0.26
A3,26.0,A8,A12,0.0,0.0,0.08
A14,13.0,A1,A335,0.0,0.0,0.05
A8,19.0,A7,A10,0.09,0.06,0.0
A12,20.0,A9,A89,0.04,0.01,0.0
A0,30.0,A7,A10,0.11,0.27,0.02
A0,26.0,A4,A10,0.21,0.0,0.1
A3,31.0,A11,A26,0.08,0.01,0.0
A1,27.0,A8,A68,0.05,0.0,0.0
A3,27.0,A5,A64,0.06,0.0,0.0
A3,31.0,A11,A1,0.1,0.03,0.07
A16,31.0,A6,A21,0.73,0.5,0.0
A2,28.0,A11,A26,0.58,0.17,0.0
A16,32.0,A0,A14,0.12,0.12,0.0
,27.0,A3,A1,0.0,0.0,0.1
A7,27.0,A0,A51,0.07,0.06,0.0
A1,28.0,A8,A112,0.04,0.0,0.0
A3,28.0,A8,A336,0.0,0.0,0.05
A2,31.0,A2,A58,0.0,0.0,0.08
A7,21.0,A1,A1,0.03,0.02,0.0
A1,27.0,A7,A160,0.01,0.0,0.0
A17,34.0,A0,A14,0.14,0.1,0.0
A7,26.0,A1,A39,0.0,0.0,0.02
A3,28.0,A2,A94,0.02,0.0,0.0
A7,27.0,A1,A1,0.0,0.0,0.31
,27.0,A2,A14,0.06,0.04,0.0
A1,28.0,A3,A21,0.34,0.04,0.0
A7,24.0,A0,A337,0.34,0.27,0.0
A15,23.0,A9,A3,0.39,0.15,0.0
,27.0,A9,A4,0.23,0.0,0.09
A4,25.0,A4,A258,0.02,0.0,0.0
A14,10.0,A9,A15,12.78,3.75,3.54
A18,24.0,A1,A14,0.13,0.04,0.0
A2,27.0,A0,A35,0.06,0.01,0.0
A12,17.0,A10,A22,0.5,0.2,0.31
A3,28.0,A2,A25,0.0,0.0,0.05
A1,29.0,A0,A4,0.48,0.32,0.2
A7,22.0,A9,A10,0.36,0.28,0.22
A2,33.0,A1,A26,0.44,0.0,0.0
A16,32.0,A11,A338,0.0,0.0,0.01
A18,25.0,A3,A54,0.1,0.03,0.0
A2,30.0,A5,A1,0.05,0.0,0.0
A3,28.0,A11,A25,0.0,0.0,0.03
A1,28.0,A8,A18,0.17,0.05,0.0
A13,35.0,A0,A8,0.0,0.0,0.19
A10,3.0,A0,A9,0.47,0.03,0.0
A16,30.0,A8,A10,0.0,0.07,0.0
A2,31.0,A3,A106,0.06,0.02,0.0
A5,22.0,A1,A1,0.05,0.01,0.0
A3,29.0,A2,A8,0.0,0.0,0.08
A2,29.0,A1,A1,0.12,0.58,0.03
A15,23.0,A7,A53,0.06,0.02,0.0
A13,35.0,A0,A20,0.0,0.0,0.01
A7,21.0,A4,A12,0.04,0.03,0.0
A1,31.0,A1,A12,0.11,0.0,0.0
A8,16.0,A5,A10,2.26,1.89,1.36
A4,30.0,A7,A21,0.12,0.2,0.0
A15,22.0,A0,A21,0.53,0.2,0.0
,26.0,A8,A15,0.0,0.0,0.06
A8,21.0,A10,A134,0.08,0.05,0.0
A1,27.0,A5,A123,0.06,0.0,0.0
,34.0,A0,A35,0.12,0.2,0.0
A16,28.0,A0,A54,0.07,0.04,0.0
A8,21.0,A1,A10,0.08,0.05,0.0
A1,29.0,A3,A15,0.47,0.22,0.12
A17,31.0,A0,A3,0.07,0.02,0.0
A15,21.0,A9,A1,0.6,0.22,0.05
A3,28.0,A8,A292,0.32,0.0,0.0
A6,12.0,A10,A15,0.41,0.06,0.63
A16,27.0,A6,A6,0.24,0.03,0.0
A16,32.0,A0,A39,0.0,0.0,0.03
,35.0,A0,A21,0.15,0.09,0.0
A3,28.0,A3,A12,0.05,0.01,0.0
A8,21.0,A1,A21,0.08,0.06,0.0
,33.0,A2,A0,0.0,0.0,0.01
A8,16.0,A1,A6,0.03,0.02,0.0
A12,20.0,A0,A15,1.9,0.67,0.73
A8,16.0,A8,A10,2.28,1.55,0.16
A0,31.0,A4,A10,0.0,0.0,0.2
A15,24.0,A0,A22,0.0,0.0,0.08
A3,25.0,A2,A4,0.49,0.07,0.39
A7,26.0,A6,A8,0.0,0.0,0.02
A18,25.0,A9,A51,0.1,0.03,0.0
A7,25.0,A7,A136,0.33,0.01,0.0
A8,18.0,A10,A89,0.07,0.05,0.0
A16,28.0,A1,A21,0.08,0.18,0.0
A13,34.0,A7,A253,0.0,0.01,0.0
A4,26.0,A4,A26,0.01,0.2,0.0
A7,23.0,A5,A8,0.0,0.0,0.32
A2,28.0,A1,A21,0.11,0.0,0.0
A8,18.0,,A11,0.91,0.1,0.0
A4,28.0,A0,A339,0.0,0.01,0.0
A1,30.0,A0,A196,0.15,0.16,0.0
A7,24.0,A0,A105,0.03,0.02,0.0
A8,18.0,A7,A8,0.68,0.46,0.79
A15,25.0,A2,A3,0.05,0.02,0.0
A2,27.0,A1,A21,0.2,0.0,0.0
A4,32.0,A4,A21,0.14,0.13,0.0
A4,27.0,A10,A87,0.01,0.02,0.0
A2,30.0,A1,A21,0.18,0.17,0.0
A14,14.0,A11,A8,0.0,0.0,0.19
A4,31.0,A6,A340,0.02,0.0,0.0
A8,15.0,A9,A341,0.03,0.02,0.0
A18,24.0,A0,A26,0.17,0.05,0.0
A18,22.0,A0,A69,0.1,0.03,0.0
A7,22.0,A2,A264,0.0,0.0,0.02
A3,26.0,A2,A4,0.24,0.05,0.26
A7,22.0,A1,A342,0.0,0.0,0.06
A3,28.0,A2,A77,0.0,0.0,0.02
A1,27.0,A8,A12,0.83,0.82,0.0
A4,35.0,A0,A12,0.0,0.02,0.0
,28.0,A0,A9,0.09,0.03,0.0
A15,23.0,A7,A21,0.21,0.08,0.0
A7,25.0,A1,A1,0.12,2.26,0.9
A0,28.0,A5,A46,0.07,0.0,0.0
A16,31.0,A6,A17,0.07,0.08,0.0
A1,27.0,A6,A43,0.04,0.0,0.0
A3,27.0,A5,A184,0.0,0.0,0.06
A3,29.0,A7,A226,0.02,0.0,0.0
A7,24.0,A7,A3,0.29,0.23,0.0
A8,17.0,A11,A107,0.0,0.0,0.3
A7,26.0,A2,A343,0.0,0.0,0.01
A0,26.0,A4,A1,0.04,0.0,0.0
A7,27.0,A2,A40,0.0,0.0,0.02
A7,23.0,A0,A3,1.26,0.6,0.05
A5,26.0,A9,A3,0.25,0.07,0.0
A3,25.0,A10,A9,0.05,0.0,0.0
A8,19.0,A8,A116,0.01,0.01,0.0
,,A8,A1,0.0,0.0,0.02
A7,23.0,A6,A36,0.16,0.12,0.0
A6,5.0,A9,A15,0.46,0.1,0.92
A0,29.0,A4,A25,0.0,0.0,0.04
A2,36.0,A1,A21,0.06,0.01,0.0
A11,36.0,A7,A8,0.01,0.05,0.0
A8,15.0,A1,A21,0.13,0.09,0.0
A18,24.0,A6,A48,0.17,0.05,0.0
A8,20.0,A0,A25,0.02,0.01,0.0
A8,20.0,A1,A158,0.1,0.07,0.0
A11,34.0,A0,A1,0.45,0.46,0.17
A18,24.0,A9,A183,0.01,0.0,0.0
A0,27.0,A4,A301,0.05,0.0,0.0
A4,31.0,A3,A20,0.0,0.02,0.0
A9,36.0,A0,A25,0.01,0.0,0.0
A4,28.0,A6,A21,0.0,0.02,0.0
A4,27.0,A3,A344,0.0,0.04,0.0
A11,34.0,A1,A26,1.46,0.54,0.01
A8,15.0,A5,A10,0.15,0.1,0.41
A18,25.0,A5,A1,0.01,0.0,0.0
A3,28.0,A8,A151,0.1,0.0,0.0
A3,29.0,A3,A106,0.07,0.0,0.0
A1,29.0,A8,A12,0.03,0.0,0.0
A2,32.0,A0,A25,0.16,0.05,0.03
A3,28.0,A10,A123,0.11,0.01,0.0
A2,30.0,A1,A1,0.09,0.44,0.0
A2,31.0,A0,A25,0.0,0.04,0.01
A0,31.0,A8,A20,0.0,0.0,0.03
A8,15.0,A11,A10,0.01,0.01,0.09
A16,31.0,A9,A3,0.11,0.07,0.0
,34.0,A10,A47,0.0,0.01,0.0
A18,22.0,A1,A69,0.23,0.07,0.0
A3,25.0,A10,A8,0.16,0.0,0.1
A0,30.0,A2,A73,0.0,0.0,0.02
A4,25.0,A6,A41,0.0,0.04,0.0
A20,15.0,A8,A15,0.0,0.0,0.3
A12,17.0,A1,A21,0.16,0.3,0.0
A4,23.0,A3,A12,0.0,-7.79358757409877,0.0
A17,33.0,A0,A8,0.0,0.0,0.05
A7,25.0,A6,A3,0.78,0.03,0.0
A8,19.0,A3,A10,0.22,0.15,0.4
A3,30.0,A5,A8,0.0,0.0,0.36
A2,30.0,A5,A43,0.23,0.04,0.02
A13,32.0,A6,A10,0.21,0.16,0.02
,30.0,A0,A4,0.43,0.57,0.15
A10,,A0,A9,1.17,0.07,0.0
A18,22.0,A1,A11,0.08,0.02,0.0
A7,27.0,A0,A134,0.14,0.11,0.0
A22,17.0,A5,A39,0.0,0.0,0.15
A7,24.0,A4,A17,0.0,0.0,0.29
A16,29.0,A1,A54,0.0,0.16,0.0
A3,29.0,A0,A8,0.0,0.0,0.12
A5,24.0,A1,A21,0.27,0.07,0.0
A3,25.0,A8,A112,0.03,0.0,0.0
A1,31.0,A1,A75,0.08,0.0,0.0
A0,30.0,A0,A43,0.05,0.01,0.05
A15,21.0,A1,A14,0.19,0.07,0.0
A18,22.0,A7,A134,0.01,0.0,0.0
A9,35.0,A0,A4,0.07,0.02,0.0
A1,28.0,A8,A12,0.1,0.29,0.0
A18,23.0,A0,A21,0.13,0.04,0.0
A3,28.0,A1,A98,0.02,0.0,0.0
A15,23.0,A9,A197,0.22,0.08,0.0
A21,32.0,A0,A12,0.07,0.04,0.0
A1,28.0,A0,A14,0.22,0.01,0.0
A13,34.0,A4,A25,0.0,0.0,0.05
A13,36.0,A2,A20,0.0,0.0,0.01
A7,26.0,A8,A21,0.28,0.21,0.0
A16,34.0,A2,A287,0.05,0.03,0.0
A17,31.0,A8,A4,0.0,0.0,0.05
,22.0,A1,A19,0.11,0.09,0.0
A0,30.0,A2,A73,0.0,0.0,0.01
A16,30.0,A4,A39,0.19,0.18,0.0
A7,28.0,A1,A1,0.05,0.04,0.05
A1,,A0,A39,0.26,0.28,0.0
A4,28.0,A4,A305,0.0,0.02,0.0
A2,33.0,A6,A4,0.07,0.04,0.01
A3,32.0,A1,A26,0.08,0.0,0.0
A3,28.0,A0,A29,0.0,0.0,0.01
A3,27.0,A8,A1,0.0,0.0,0.02
A7,22.0,A0,A1,0.03,0.02,0.0
A13,31.0,A8,A12,0.05,0.04,0.0
A11,35.0,A6,A85,0.09,0.14,0.0
A4,32.0,A6,A26,0.1,0.03,0.0
,29.0,A2,A73,0.0,0.0,0.04
A4,30.0,A6,A17,0.0,0.06,0.0
A15,24.0,A6,A15,0.0,0.0,0.08
A1,32.0,A0,A35,0.94,0.4,0.0
A1,28.0,A3,A21,0.37,0.03,0.04
A19,21.0,A9,A39,0.0,0.0,0.12
